title_url,title,authors,image,description
https://49thshelf.com/Books/S/Speak-The-Dead2,Speak The Dead,Grant McKenzie,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/speak-the-dead2/9781943818044_cover/180783638-1-eng-CA/9781943818044_cover_coverbookpage_embed.jpg,"When Sally Blue was six, a gunshot woke her and subsequently ripped her world apart. Jolted awake, Sally ran to her parents’ bedroom for comfort. Instead, she found her father myteriously missing and her mother slumped against the headboard, her nightgown shredded by a shotgun blast. Climbing on the bed, Sally cradled her mother’s head, mindless of the blood and stench of death. Yet from somewhere deep within the lifeless body, Sally heard the voice of her mother warning her: “Run, Sally! Run!”Twenty-five years later, Sally has finally stopped running. She has found a modicum of peace as a mortician’s beautician, able to take solace from the voices of the dead that trailed her for years wherever she went. Yet a grisly murder reawakens her “gift’, forcing Sally to turn to Jersey Castle, homicide detective by day, punk rock drummer by night, and the last person Sally might expect to help her. But what Sally doesn’t know is that someone has been hunting for herall this time. They voices of the dead are all around her, and if she is unable to silence them the next voice to join the cacophony of death will be Sally's own. "
https://49thshelf.com/Books/S/Speak-to-the-Devil,Speak to the Devil,Dave Duncan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/speak-to-the-devil/9780765323477_cover/284044549-1-eng-CA/9780765323477_cover_coverbookpage_embed.jpg,"A new adventure of brotherhood and magic from beloved fantasist Dave DuncanIn the Kingdom of Jorgary, the days of feudal chivalry are fading as national armies are formed. But Ottokar Magnus is still baron, and his host of brothers include Anton, an ambitious young soldier, and Wulfgang, an amiable teenager. Unable to seek his fortune as a knight errant, Anton has enlisted with the royal Jorgarian hussars and taken Wulf along as his servant.There is magic in Jorgary, but it is regarded as Satanism, rituals performed by Speakers who are in contact with the Devil. The Speakers, though, believe that the Voices they hear belong to saints. Anton is not a Speaker...but Wulf is.Anxious to impress the court, Anton exhibits spectacular horsemanship at a royal hunt, with a little boost from Wulf. Two nights later he is dragged before Cardinal Zdenek, the king’s chief minister. Zdenek offers him an earldom and anything else he could dream of if he will ride at once to a strategic fortress at Cardice and take command there. The count and his son have died, victims of both treason and witchcraft. The cardinal thinks that neighboring enemies are preparing to invade,using “modern” arms to capture the fort. Mortal resources alone will not suffice, but Zdenek knows that Anton’s improbable jump at the hunt was aided by supernatural power.Anton wants nothing to do with this mission, but Wulf’s Voices tell him that they should accept the charge. The result is a harrowing ride through limbo with astonishing results. "
https://49thshelf.com/Books/S/Speak-to-the-Devil2,Speak to the Devil,Dave Duncan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/speak-to-the-devil2/9780765363343_cover/422300815-1-eng-CA/9780765363343_cover_coverbookpage_embed.jpg,"A new adventure of brotherhood and magic from beloved fantasist Dave DuncanIn the Kingdom of Jorgary, the days of feudal chivalry are fading as national armies are formed. But Ottokar Magnus is still baron, and his host of brothers include Anton, an ambitious young soldier, and Wulfgang, an amiable teenager. Unable to seek his fortune as a knight errant, Anton has enlisted with the royal Jorgarian hussars and taken Wulf along as his servant.There is magic in Jorgary, but it is regarded as Satanism, rituals performed by Speakers who are in contact with the Devil. The Speakers, though, believe that the Voices they hear belong to saints. Anton is not a Speaker...but Wulf is.Anxious to impress the court, Anton exhibits spectacular horsemanship at a royal hunt, with a little boost from Wulf. Two nights later he is dragged before Cardinal Zdenek, the king's chief minister. Zdenek offers him an earldom and anything else he could dream of if he will ride at once to a strategic fortress at Cardice and take command there. The count and his son have died, victims of both treason and witchcraft. The cardinal thinks that neighboring enemies are preparing to invade, using""modern"" arms to capture the fort. Mortal resources alone will not suffice, but Zdenek knows that Anton's improbable jump at the hunt was aided by supernatural power.Anton wants nothing to do with this mission, but Wulf's Voices tell him that they should accept the charge. The result is a harrowing ride through limbo with astonishing results. "
https://49thshelf.com/Books/S/Special-Forces-Rendezvous2,Special Forces Rendezvous,Elle Kennedy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/special-forces-rendezvous2/9780373278190_cover/420037643-1-eng-CA/9780373278190_cover_coverbookpage_embed.jpg," in a hot zoneUnless they stop it, the deadly virus decimating San Marquez will be unleashed on America. Fugitive sergeant Sebastian Stone and Dr. Julia Davenport have stumbled onto the shocking conspiracy behind a terrifying ultimatum?but exposing it could cost their lives.Sparks of passion have already threatened their mission. Though both Sebastian and Julia don't ""do"" commitment, they rush headlong into a casual affair. On the run from both the government and terrorists, neither Sebastian nor Julia knows whom to trust. As the clock runs down, they must stop this deadly threat?and realize that some things are worth the risk?. "
https://49thshelf.com/Books/S/Special-Ops-Exclusive2,Special Ops Exclusive,Elle Kennedy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/special-ops-exclusive2/9780373278237_cover/419939387-1-eng-CA/9780373278237_cover_coverbookpage_embed.jpg,"A wanted man meets his matchIn the midst of revolution, about to be trampled by a rioting mob, star journalist Rebecca Parker won't give up on a story?even when a sexy military man literally sweeps her off her feet to safety. Nick Prescott is a hot number, hot copy and a bad liar. Who is he? Who needs him dead? How is he tied to a sinister government plot? By teaming up with Nick to uncover the truth, the red-haired spitfire puts her own life in danger. Ignoring his warnings to walk away, Rebecca proves she does what she wants?but does she get the love that she needs? "
https://49thshelf.com/Books/S/Specimen,Specimen,Irina Kovalyova,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/specimen/9781770898172_cover/423714028-1-eng-CA/9781770898172_cover_coverbookpage_embed.jpg,"Winner, 2016 Kobo Emerging Writer Prize for Fiction Finalist, 2016 Ethel Wilson Fiction PrizeThe stories in Specimen are a unique exploration of science and the human heart; the place where physical reality collides with our spiritual and emotional lives.In “The Blood Keeper,” a young academic travels to North Korea to work on her dissertation and embarks on a dangerous affair. In “Mamochka,” which was nominated for the 2012 Journey Prize, an archivist at the Institute for Physics in Minsk, must come to terms with her daughter’s marriage to a Chinese man in Vancouver. In “Peptide P,” scientists study a disease that seems to affect children after they eat hotdogs. In “Side Effects,” a woman’s personality is altered, and not necessarily for the better, by botox injections. In “The Big One,” a woman and her daughter find themselves trapped in the rubble of an underground parking garage after an earthquake.Stylistically varied and with settings that range from North Korea and Minsk to Vancouver and Gdansk, Kovalyova is daring and confident new voice in Canadian fiction. "
https://49thshelf.com/Books/S/Speechless5,Speechless,Anne Simpson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/speechless5/9781988298627_cover/415045747-1-eng-CA/9781988298627_cover_coverbookpage_embed.jpg,"A'isha Nasir is a Nigerian teenager who has been charged with adultery and sentenced to death. Sophie MacNeil is an ambitious young Canadian journalist who meets A'isha and writes an impassioned article about her plight. But when the article sets off waves of outrage and violence, Sophie is forced to come to terms with the naivete with which she approached the story. Who can -- and should -- tell a story?Speechless is a stunning novel of justice, witness, and courage. In luminous prose, Simpson explores the power of words, our responsibility for them, and the ways they affect others in matters of life and death. "
https://49thshelf.com/Books/S/Speed-Dating2,Speed Dating,Nancy Warren,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/speed-dating2/9780373217694_cover/420265515-1-eng-CA/9780373217694_cover_coverbookpage_embed.jpg,"ylan Hargreave thinks I'm an actress paid to pose as his girlfriendat a North Carolina society wedding. How did this happen to me,of all people? Kendall Clarke, award-winning actuary, the veritableshining star of number crunchers who, just hours ago, learned herresponsible fiancé (sorry, ex-fiancé) called off our wedding becausehe'd gotten one of my colleagues pregnant. What are the odds?Don't tell me you've never heard of Dylan Hargreave. CelebrityNASCAR driver? People magazine's Sexiest Man of the Year?Those eyes. That smile?Forget sensible! I've assessed the risk?and I'm taking it! I usuallykeep the brakes on, but as of now I'm taking a vacation. From me. "
https://49thshelf.com/Books/S/Spell-Bound,Spell Bound,Kelley Armstrong,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spell-bound/9780307357601_cover/192558318-1-eng-CA/9780307357601_cover_coverbookpage_embed.jpg,"Kelley Armstrong returns with an exciting new follow-up to her national bestselling book Waking the Witch.Savannah Levine is in terrible danger, and for once she's powerless to help herself. At the conclusion of Waking the Witch, Savannah swore that she would give up her powers if it would help a young girl. Little did she know that someone would take her up on that promise.And now, witch-hunting assassins, necromancers, half-demons and rogue witches all seem to be after her. The threat is not just for Savannah; every member of the Otherworld might be at risk. While most of her fellow supernaturals are circling the wagons at a gathering of the council in Miami, Savannah is caught on the road, isolated from those who can protect her and unable to use her vast spell-casting talent, the thing she counts on most. In a story that will change the shape of the Otherworld forever, Spell Bound gathers Elena, Clay, Paige, Lucas, Jaime, Hope and others, who soon learn that the greatest threat to supernaturals just may come from within. "
https://49thshelf.com/Books/S/Spell-Bound2,Spell Bound,Kelley Armstrong,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spell-bound2/9780307359032_cover/417666268-1-eng-CA/9780307359032_cover_coverbookpage_embed.jpg,"Savannah Levine is in terrible danger, and for once she’s powerless to help herself. At the conclusion of Waking the Witch, Savannah swore that she would give up her powers if it would help a young girl. Little did she know that someone would take her up on that promise.
And now, witch hunting assassins, necromancers, half-demons, and rogue witches all seem to be after her. The threat is not just for Savannah; every member of the Otherworld might be at risk. While most of her fellow supernaturals are circling the wagons at a gathering of the council in Miami, Savannah is caught on the road, isolated from those who can protect her and unable to use her vast spell casting talent, the thing she counts on most. In a story that will change the shape of the Otherworld forever, Spell Bound gathers Elena, Clay, Paige, Lucas, Jaime, Hope, and others, who soon learn that the greatest threat to supernaturals just may come from within.Book 12 in the Otherworld series. "
https://49thshelf.com/Books/S/Spellcasters,Spellcasters,Kelley Armstrong,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spellcasters/9780345812988_cover/379821044-1-eng-CA/9780345812988_cover_coverbookpage_embed.jpg,"OMNIBUSWitches, Cabels, and Supernaturals...oh my! Paranormal superstar and internationally bestselling author Kelley Armstrong's second Otherworld omnibus includes Dime Store Magic and Industrial Magic, along with two short stories, Wedding Bell Hell & Case of the Half-Demon Spy. DIME STORE MAGIC: Paige Winterbourne was always either too young or too rebellious to succeed her mother as leader of one of the world's most powerful elite organizations--the American Coven of Witches. Now that she is twenty-three and her mother is dead, the Elders can no longer deny her. But even Paige's wildest antics can't hold a candle to those of her new charge--an orphan who is all too willing to use her budding powers for evil...and evil is all too willing to claim her. It's an initiation into adulthood, womanhood, and the brutal side of magic that Paige will have to do everything within her power to make sure they both survive. 
INDUSTRIAL MAGIC: Paige broke with the elite, ultraconservative American Coven of Witches and her goal is to start a new Coven for a new generation. But while she pitches her vision to uptight thirty-something witches in business suits, a more urgent matter commands her attention: someone is murdering the teenage offspring of the underworld's most influential Cabals--a circle of families that makes the mob look like amateurs. 
WEDDING BELL HELL: This story picks up three weeks before Paige and Lucas get married--and if you thought planning a wedding was complicated as a mere human, imagine being a witch marrying a sorcerer. CASE OF THE HALF-DEMON SPY: This story takes place when Paige and Adam were still in their early teens. Bored after being told to wait outside at a Council Meeting, they try to pass the time eavesdropping...until a stranger turns up, turns out to be an Exaudio demon, and things get really serious. "
https://49thshelf.com/Books/S/Spiders-Song,Spiders Song,Anita Daher,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spiders-song/9780143052975_cover/187009932-1-eng-CA/9780143052975_cover_coverbookpage_embed.jpg,"I was smarter. I was always smarter. A little cut-cut, drip-drip, blood saved and sprinkled. Stuck in Yellowknife with her crazy grandmother, AJ is one angry girl. She’s lonely, too, and her blog has become her main source of contact with the world. It is there she reveals her innermost hurts—the absence of her mother, who has gone back to school; and of her father, who abandoned AJ when she was just a little girl; and the moving around she and her mother have had to do every few years for reasons she has never understood. And recently, she’s begun to cut herself—a powerful habit and shame she is trying to overcome. Then a festival is held in Yellowknife, and AJ is befriended by a travelling musician, a man to whom she finds herself instantly drawn. Soon, she realizes that he may be her father. Or is he? Anita Daher’s chilling new novel will grip you completely from beginning to shocking end.  "
https://49thshelf.com/Books/S/Spin,Spin,Catherine McKenzie,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spin/9781554687589_cover/121723994-1-eng-CA/9781554687589_cover_coverbookpage_embed.jpg,"Besides she's a Canadian author, she is a fantastic story teller. I was lured right into this book for its' story. I had to know what was going to happen to Kate. I needed to see what emotions she felt, the things she experienced and what her decisions would be. I just had to know. So, I ate the book up in a few hours and found out.
I laughed out loud. I was tormented in emotional parts, even angered, but this was all good!
I am so happy with the outcome, and really can't wait to read more from Catherine."
https://49thshelf.com/Books/S/Spin2,Spin,Catherine McKenzie,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spin2/9781554687596_cover/122534190-1-eng-CA/9781554687596_cover_coverbookpage_embed.jpg,"Katie Sandford has just gotten an interview at her favourite music magazine, The Line. It's the chance of a lifetime. So what does she do? Goes out to celebrate -- and shows up still drunk at the interview. No surprise, she doesn't get the job, but the folks at The Line think she might be perfect for another assignment for their sister gossip rag. All Katie has to do is follow It Girl Amber Sheppard into rehab. If she can get the inside scoop (and complete the 30-day program without getting kicked out), they'll reconsider her for the job at The Line.Katie takes the job. But things get complicated when real friendships develop, a cute celebrity handler named Henry gets involved, and Katie begins to realize she may be in rehab for a reason. Katie has to make a decision -- is publishing the article worth everything she has to lose? "
https://49thshelf.com/Books/S/Spindrift,Spindrift,Anita Hadley,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spindrift/9781771621731_cover/301155753-1-eng-CA/9781771621731_cover_coverbookpage_embed.jpg,"Given that Canada has the longest coastline in the world and its motto is ""From Sea unto Sea,"" it is not surprising that virtually every Canadian writer has been inspired to write about some aspect of the sea at some point in their work. As this book shows, those watery passages are some of the very best writing the nation has produced. Journeying coast to coast to coast, from the picturesque and isolated Vancouver Island village of Ucluelet, through the desolate Northwest Passage, to historic Signal Hill at the tip of Newfoundland's Avalon Peninsula, Spindrift: A Canadian Book of the Sea invites the reader on an evocative voyage. Reflecting on a myriad of sea-related themes--including the earliest Indigenous presence, the first nautical exploration of Canada, the arrival of immigrants on the nation's shores, the realities of making a living on the water, tragic marine events, warfare and celebrated vessels and people--Spindrift paints a compelling portrait of Canada.Editors Michael and Anita Hadley have distilled the essence from a vast collection of maritime reflection by some of Canada's greatest fiction and non-fiction writers including Milton Acorn, Pierre Berton, Earle Birney, M. Wylie Blanchet, Emily Carr, Donald Creighton, Michael Crummey, Barry Gough, Lawrence Hill, Edith Iglauer, Joy Kogawa, Malcolm Lowry, Linden MacIntyre, Yann Martel, L.M. Montgomery, Donna Morrissey, Farley Mowat, Alice Munro, Peter C. Newman, Michael Ondaatje, E.J. Pratt, Al Purdy, Nino Ricci, Stan Rogers, Jane Urquhart and Rudy Wiebe, to name but a few. Whether yachtsman, professional seafarer, or simply an admirer of ocean vistas, the reader will be moved and delighted by this treasury of Canadian voices. "
https://49thshelf.com/Books/S/Spinster-Kang,Spinster Kang,Zoë S. Roy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spinster-kang/9781771336055_cover/360003467-1-eng-CA/9781771336055_cover_coverbookpage_embed.jpg,"Thirty-two-year-old Kang is a new immigrant in Toronto. Having an older sister who was raped and suffers from the ensuing stigma in China, Kang is determined to remain a spinster, which has its own stigma in China, and she struggles with her fear and distrust of men. But Kang's story is not a hard luck story. She is an intelligent woman and a successful immigrant. Kang deals with the perplexities of a different culture by maintaining a sense of curiosity, an enjoyment of learning about the new culture, and by finding humour rather than the humiliation that so often characterizes descriptions of immigrant experience. Kang rooms with Tania, a Russian immigrant, and learns that many years earlier, Tanya was in love with a Chinese medical student at Moscow University who was abruptly returned to China for having had a relationship with her. Kang's own father once studied at that university but has never talked about it since he was forced to leave Moscow and then was labelled as a rightist during the Chinese Anti-Rightist Campaign. Since then her father has been dispatched to work and live in Kunming, a city far away from Beijing. Could the paths of her father and Tania have ever crossed? Curious about her father's past, Kang decides to pay a visit to Moscow, accompanied by Brian, Tania's nephew, a charming engineer who wants to explore his Russian Jewish roots. Spending time with Brian helps Kang to see how much her sister's tragedy has shadowed her life. When Brian suddenly shows symptoms of schizophrenia, Kang must decide whether to throw her spinster's hat away or end her relationship with Brian. "
https://49thshelf.com/Books/S/Spirit-of-the-North,Spirit of the North,Linda Ducharme,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spirit-of-the-north/9781894717632_cover/286765673-1-eng-CA/9781894717632_cover_coverbookpage_embed.jpg,"Spirit of the North blends history, romance and mysticism for a story as compelling as the north itself. "
https://49thshelf.com/Books/S/Spiritwalk,Spiritwalk,Charles de Lint,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spiritwalk/9780765325273_cover/421897157-1-eng-CA/9780765325273_cover_coverbookpage_embed.jpg,"At the heart of Tamson House is the Wood. And in that Wood is the MysteryTamson House, in modern, urban Ottawa, is a rambling, eccentric curiosity of a house—and a place of hidden Power. Built at a point where the leylines meet, upon land that was once a sacred site, it is the gateway to a spirit world where Celtic and Native American magicks mingle and leak into our own.In the overgrown garden of Tamson House, a Coyote Man waits, green children walk, and music rises to greet the moon. From the garden, a vast and primal wood is just one spirit-step away... and in that wood is something that threatens the very existence of Tamson House, and all who dwell within.Charles de Lint returns to the spirit-world of his bestsellingMoonheartin a splendid work of urban fantasy, bringing myth, music, and magic into our modern world. "
https://49thshelf.com/Books/S/Spit-Delaney-s-Island2,Spit Delaney's Island,Jack Hodgins,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spit-delaney-s-island2/9781553801115_cover/371173835-1-eng-CA/9781553801115_cover_coverbookpage_embed.jpg,"Jack Hodgins' first book, published originally in 1976, is once again in print - in a new edition. Winner of the Eaton's Book Prize and nominated for the Governor General's Award, Spit Delaney's Island, a collection of short stories, put Vancouver Island on the map as a Canadian literary locale and set Hodgins off on his literary career.Often compared to Faulkner's fiction of the deep South, Hodgins' stories develop through people who seem to live at the edge of the world, always in danger of falling off that edge. There is Spit himself, the keeper of a steam locomotive that has been exiled to Ottawa for display; there are loggers, country wives, bookstore owners, and people who ""live up the mountain"" in isolated communes.Hodgins' prose brings Vancouver Island to life in its touch, its taste and the sound of its dialects - a determinedly real world. At the same time he imbues his people with a sense that there is something more that they cannot see but which they sense andstrive towards - a mystery or even magic that they can almost touch but which remains forever elusive. "
https://49thshelf.com/Books/S/Spitfire-in-Love,Spitfire in Love,Isabelle Ronin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spitfire-in-love/9781492661962_cover/422037177-1-eng-CA/9781492661962_cover_coverbookpage_embed.jpg,"From the International Phenomenon with over 200 Million Reads on Wattpad 
She's never at a loss for words. He's determined to have the last one.
KARA
There he was with his piercing blue eyes and Lucifer black hair.He was leaning against the wall, a lollipop in his mouth, hot as hell and twice as dangerous.Kara Hawthorne never backs down, especially when it comes to protecting her family.
CAM
She looked so soft, harmless, like a pretty kitten, but she was as safe as a ticking time bomb.My sweet, sweet Spitfire.Cameron St. Laurent isn't intimidated by the feisty woman at his doorstep. And when she asks him for the impossible, Cameron knows just how to sweeten the deal...The two combustible personalities are faced with unavoidable off-the-charts chemistry. But when Cam's dark past shows up, he'll have to slay his demons and lay himself on the line to win Kara, body and soul. "
https://49thshelf.com/Books/S/Split4,Split,Libby Creelman,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/split4/9780864928610_cover/411852118-1-eng-CA/9780864928610_cover_coverbookpage_embed.jpg,"In the aftermath of the 1960s, tensions simmer beneath the surface of a small town in rural Massachusetts. Watergate and the war in Vietnam have shaken Americans' faith in their government, the energy crisis clouds the future, and the civil rights movement has given way to uneasy race relations. But identical twin sisters April and Pilgrim live happily on their parents' farm, sharing a secret language and uncanny closeness. The twins shelter each other from the wider world, until adolescence and the hard realities of adult life catch up to them.In 1975, when the girls are sixteen years old, their father single handedly recruits a young Bahamian doctor to minister to the town's residents. While racial prejudice keeps patients away from his door, the idle ""Dr. Panama,"" as April and Pilgrim refer to him, spends much of his time with the family. While the relationship between the girls and the young doctor begins to strain the bounds of propriety and comes to light, the family is torn apart.Years later, on the eve of the 2008 election that would sweep Barack Obama into the White House, the adult Pilgrim, long estranged from her family, learns her father has died and her mother, now suffering the ravages of Alzheimer's disease, is living in homecare. When she returns to Massachusetts to see her mother, Pilgrim discovers a country in financial crisis and her bucolic childhood home in shambles. It is in the midst of this decay that Pilgrim picks up the threads of her past and finds herself finishing what was begun three decades earlier. "
https://49thshelf.com/Books/S/Splitsville,Splitsville,Howard Akler,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/splitsville/9781552453735_cover/421469856-1-eng-CA/9781552453735_cover_coverbookpage_embed.jpg,"A bookseller's love affair, start to finish, against the backdrop of a city in protest.It's 1971. Hal Sachs runs a used bookstore. Business isn't so great, and the store is in a part of Toronto that's about to be paved over with a behemoth expressway. And then Hal meets Lily Klein, an activist schoolteacher who'll do just about anything to stop the highway. It's love at first sight. Until it isn't. And then Hal vanishes.A half-century later, Hal's nephew, Aitch, waitsfor his baby to be born as he tries to piece together facts and fictions about Hal's disappearance.Splitsville is a diamond-cut love letter to a city whose defining moment was to say 'no way' to a highway, and a look at the obsessions that carry down through a family. "
https://49thshelf.com/Books/S/Split-Tooth,Split Tooth,Tanya Tagaq,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/split-tooth/9780670070091_cover/367635545-1-eng-CA/9780670070091_cover_coverbookpage_embed.jpg,"Longlisted for the 2018 Scotiabank Giller Prize
Shortlisted for the 2019 Amazon First Novel Award
Shortlisted for the 2019 Kobo Emerging Writer Prize
Winner of the 2019 Indigenous Voices Award for Published Prose in English
Winner of the 2018 Alcuin Society Awards for Excellence in Book Design – Prose Fiction
Longlisted for the 2019 Sunburst AwardFrom the internationally acclaimed Inuit throat singer who has dazzled and enthralled the world with music it had never heard before, a fierce, tender, heartbreaking story unlike anything you've ever read.Fact can be as strange as fiction. It can also be as dark, as violent, as rapturous. In the end, there may be no difference between them.A girl grows up in Nunavut in the 1970s. She knows joy, and friendship, and parents' love. She knows boredom, and listlessness, and bullying. She knows the tedium of the everyday world, and the raw, amoral power of the ice and sky, the seductive energy of the animal world. She knows the ravages of alcohol, and violence at the hands of those she should be able to trust. She sees the spirits that surround her, and the immense power that dwarfs all of us. When she becomes pregnant, she must navigate all this.Veering back and forth between the grittiest features of a small arctic town, the electrifying proximity of the world of animals, and ravishing world of myth, Tanya Tagaq explores a world where the distinctions between good and evil, animal and human, victim and transgressor, real and imagined lose their meaning, but the guiding power of love remains.Haunting, brooding, exhilarating, and tender all at once, Tagaq moves effortlessly between fiction and memoir, myth and reality, poetry and prose, and conjures a world and a heroine readers will never forget. "
https://49thshelf.com/Books/S/Split-Tooth2,Split Tooth,Tanya Tagaq,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/split-tooth2/9780143198055_cover/420960336-1-eng-CA/9780143198055_cover_coverbookpage_embed.jpg,"Longlisted for the 2018 Scotiabank Giller Prize
Shortlisted for the 2019 Amazon First Novel Award
Shortlisted for the 2019 Kobo Emerging Writer Prize
Winner of the 2019 Indigenous Voices Award for Published Prose in English
Winner of the 2018 Alcuin Society Awards for Excellence in Book Design – Prose Fiction
Longlisted for the 2019 Sunburst AwardFrom the internationally acclaimed Inuit throat singer who has dazzled and enthralled the world with music it had never heard before, a fierce, tender, heartbreaking story unlike anything you've ever read.Fact can be as strange as fiction. It can also be as dark, as violent, as rapturous. In the end, there may be no difference between them.A girl grows up in Nunavut in the 1970s. She knows joy, and friendship, and parents' love. She knows boredom, and listlessness, and bullying. She knows the tedium of the everyday world, and the raw, amoral power of the ice and sky, the seductive energy of the animal world. She knows the ravages of alcohol, and violence at the hands of those she should be able to trust. She sees the spirits that surround her, and the immense power that dwarfs all of us. When she becomes pregnant, she must navigate all this.Veering back and forth between the grittiest features of a small arctic town, the electrifying proximity of the world of animals, and ravishing world of myth, Tanya Tagaq explores a world where the distinctions between good and evil, animal and human, victim and transgressor, real and imagined lose their meaning, but the guiding power of love remains.Haunting, brooding, exhilarating, and tender all at once, Tagaq moves effortlessly between fiction and memoir, myth and reality, poetry and prose, and conjures a world and a heroine readers will never forget. "
https://49thshelf.com/Books/S/Spoiled-Rotten2,Spoiled Rotten,Mary Jackman,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spoiled-rotten2/9781459701410_author/424942125-1-eng-CA/9781459701410_author_coverbookpage_embed.jpg,"When Toronto restaurateur Liz Walker’s star chef Daniel Chapin goes missing after becoming the lead suspect in multiple murders, it’s up to Liz to find him before the police do. Liz Walker is the quintessential broke all the time, cynically optimistic restaurateur. As the owner of a charming corner bistro in downtown Toronto, she doesnt mince words when glamour and romance elude her. Despite the foibles of running a notoriously risky business, covering cheques with her line of credit, and dealing with a fickle public, she wouldnt dream of doing anything else. Unfortunately, a missing chef, prickly health inspectors, and murder threaten to shut her down. When the body of her meat supplier, Mr. Tony of Kensington Market fame, is found dismembered, her star chef Daniel Chapin becomes the lead suspect, then goes missing. More problems arise when two people are poisoned at the place where Daniel has been moonlighting. Determined to get her chef back and clear her restaurants name, Liz jeopardizes her life in pursuit of a ruthless killer, crossing paths more than once with Detective Winn.  "
https://49thshelf.com/Books/S/Spoilers2,Spoilers,Mark Foss,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spoilers2/9781926716084_cover/95193476-1-eng-CA/9781926716084_cover_coverbookpage_embed.jpg,"At an open-air clinic, the enigmatic twist of Dr. Mahlon Locke sets events into motions that trickle down through time until they become a relentless flood:An unrepentant dreamer with one short leg finds solace in beautiful shoes. A celebrated author points to a shelf of useless words and a loaded gun. A sharp-tongued scriptgirl clings to the scent of Easter lilies. Guided by ephemera, a young woman reconnects these spoiled lives in a sensuous bid to save herself.Punctuated by unforgiving factoids and vintage postcards, Spoilers confronts the fleeting nature of fame, the human impact of progress, and the consequences of choosing art over love. "
https://49thshelf.com/Books/S/Spring,Spring,David Szalay,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spring/9781555976026_cover/421982176-1-eng-CA/9781555976026_cover_coverbookpage_embed.jpg,"The US debut from the author of Man Booker Prize FinalistAll That Man IsJames is a man with a checkered past—sporadic entrepreneur, one-time film producer, almost a dot-com millionaire—now alone in a flat in Bloomsbury, running a shady horse-racing-tips operation. Katherine is a manager at a luxury hotel, a job she'd intended to leave years ago, and is separated from her husband. The novel unfolds in 2006, at the end of the money-for-nothing years, as a chance meeting leads to an awkward tryst and James tries to make sense of a relationship where ""no"" means ""maybe"" and a ""yes"" can never be taken for granted.David Szalay builds a novel of immense resonance as he cycles though perspectives that add layers of depth to the hesitations, missteps, and tensions as James tries to win Katherine. James's other pursuit is money, andSpringfollows his investments and schemes, from a half share in a thoroughbred to a suit-and-tie day job he's taken to pay the bills.Springis a sharply tuned novel so nuanced and precise in its psychology that it establishes Szalay as a major talent. "
https://49thshelf.com/Books/S/Spring-Begins-in-March,Spring Begins in March,Jean Little,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/spring-begins-in-march/9780143169482_cover/237298680-1-eng-CA/9780143169482_cover_coverbookpage_embed.jpg,"Not only does Meg Copeland have to share a room with her handicapped sister, Sally, she even feels out of place with the rest of her family. And to make it worse, she’s struggling in school and probably won’t move on to the next grade. She’s sure she’s going to be a total failure. "
